node_id	longitude	latitude
u1557y835xsh	4.384044	51.232207
u1557y839m2j	4.383942	51.232281
u1557yjq6tup	4.390867	51.230353
u1557yj6d17g	4.390846	51.229685
u1557yj4mrkp	4.390642	51.229674
u1557vg2v45u	4.388228	51.228015
u1557vu2dtzb	4.389499	51.227991
u1557vyrpurv	4.392471	51.229100
u1557vykkmgz	4.392316	51.228636
u1557vycjvrv	4.393072	51.228075
u1557wnux885	4.382150	51.230024
u1557wr526xc	4.382193	51.231193
u1557yxz08gz	4.394215	51.233202
u1557ywx0kxz	4.392493	51.233222
u1557ucxcsbj	4.385669	51.223738
u1557v12y6up	4.385535	51.223900
u1557v11z6rc	4.385240	51.224068
u1557v0g0wgb	4.384602	51.224306
u1557v0q3r25	4.383942	51.224867
u1557v240cun	4.383582	51.225482
u1557tru08s4	4.383228	51.225818
u1557twg66b1	4.381925	51.227074
u1557yrwx9b5	4.394166	51.231747
u1557yrdrn7g	4.394150	51.231042
u1557ypxqhsj	4.394107	51.230518
u1557yps8quh	4.393861	51.230057
u1557trp8yzy	4.382215	51.226453
u1557y58tmuh	4.388582	51.229365
u1557vgxgyey	4.388518	51.229241
u1557y0k2425	4.383888	51.229990
u1557trv6ck1	4.383325	51.226036
u1557yh6tezu	4.389628	51.229698
u1557vk48bup	4.389076	51.225563
u1557vk52w2j	4.389060	51.225721
u1557ypyxku5	4.394504	51.230390
u1557vdj2ph1	4.386297	51.227441
u1557v3cqdhj	4.386232	51.225354
u1557ygbfv5f	4.388818	51.233524
u1557vn5kczu	4.391999	51.224323
u1557vd860rz	4.387075	51.226547
u1557vd0727z	4.386436	51.226547
u155knb00du1	4.394558	51.233383
u1557szwk6gf	4.383046	51.223470
u1557sxs4ckh	4.382982	51.221702
u1557y5sjvzz	4.388609	51.229967
u1557v1y6785	4.386045	51.224847
u1557tpybg7b	4.383239	51.224931
u1557tnqztzb	4.381474	51.224944
u1557v9zse24	4.386141	51.227807
u1557vb5ekgy	4.383690	51.228502
u1557txe2du1	4.382885	51.227074
u1557v85q57v	4.383808	51.227078
u1557vt94r0j	4.391195	51.226712
u1557vtykxeg	4.391640	51.227615
u1557vs744xv	4.389478	51.227031
u1557ymhvtbh	4.390647	51.231468
u1557y7v1v2h	4.388770	51.231509
u1557twws52h	4.381657	51.227635
u1557v9vkph1	4.386125	51.227441
u1557ucn4x5f	4.385031	51.223449
u1557wz8yc24	4.383148	51.233504
u1557yv1s82p	4.390604	51.233628
u1557vt46jgz	4.390503	51.226920
u1557y0uzjb0	4.384875	51.230094
u1557y2gpchh	4.384913	51.231142
u1557tyt3mrc	4.381549	51.228804
u1557yyvd45g	4.392906	51.234323
u1557yyp71b4	4.391913	51.234622
u1557uc464kj	4.385009	51.222781
u1557u95b7pu	4.384940	51.221669
u1557tpdjsbn	4.383094	51.224125
u1557u87un20	4.384060	51.221686
u1557yjun77y	4.391715	51.229953
u1557vvckuzv	4.391656	51.228116
u1557u9gcc20	4.386023	51.221659
u1557ud5b085	4.386292	51.221655
u1557vhqhm24	4.389564	51.224813
u1557v5bh9zv	4.388899	51.223765
u1557v4032py	4.386356	51.223799
u1557y6nzbsp	4.386629	51.231784
u1557sxh5uxb	4.382343	51.221719
u1557v3y5kb5	4.386088	51.226184
u1557y3gp8s0	4.386275	51.231139
u1557y3fgs0h	4.386098	51.231116
u1557tnm775b	4.381287	51.224672
u1557tn66bey	4.381265	51.224145
u1557ugq1nkn	4.388056	51.223446
u1557ug38tb0	4.388030	51.222670
u1557yc3sq5u	4.385449	51.233658
u1557uc09tzf	4.384993	51.222499
u1557ytsz0up	4.391404	51.232815
u1557y4nqdpz	4.386581	51.230333
u1557y4ypmu5	4.387638	51.230309
u1557yffyypy	4.387622	51.233873
u1557yg4ycpy	4.387965	51.233846
u1557yeqny01	4.388298	51.233057
u1557yeh44rv	4.387761	51.232694
u1557wzcf7hh	4.383304	51.233685
u1557wnzfq0n	4.381925	51.230612
u1557swkjrh0	4.381372	51.221733
u1557ysfzz25	4.390401	51.232506
u1557yt16fzb	4.390540	51.232224
u1557ympm5xb	4.390637	51.231885
u1557vev5xs1	4.388850	51.227400
u1557txjxzpy	4.382515	51.227484
u1557y7exx01	4.388673	51.231260
u1557y75y2zv	4.387944	51.231270
u1557y4upneg	4.387627	51.229970
u1557y4bqpeg	4.387584	51.229332
u1557v1u1z24	4.386023	51.224481
u1557vtxkwrc	4.391302	51.227780
u1557vbbwj0h	4.384832	51.227988
u1557v8ztzey	4.384827	51.227830
u1557ygr5g84	4.388169	51.234589
u1557vv0f6pu	4.390519	51.228015
u1557y1uy6xu	4.386227	51.230078
u1557vccv5zy	4.386173	51.228196
u1557yefehsp	4.388829	51.232449
u1557y4hydh0	4.386576	51.230074
u1557y0kfzeu	4.384012	51.230104
u1557y0m955c	4.383937	51.230209
u1557yep0kpg	4.387686	51.233218
u1557ydr33h5	4.386694	51.233245
u1557vdpsd04	4.386485	51.227800
u1557tzf1t7g	4.383271	51.228247
u1557vh6ebpz	4.389553	51.224185
u1557yu9k7rz	4.389918	51.233601
u1557ys32y80	4.389414	51.232244
u1557ykqufeg	4.389591	51.231794
u1557ykmhc8h	4.389585	51.231488
u1557vejrf01	4.387997	51.227414
u1557ver8tb4	4.388030	51.227820
u1557vgd7ugg	4.388518	51.228287
u1557vgq2tb5	4.388030	51.228979
u1557y3vtkkj	4.386179	51.231589
u1557y3mdn7c	4.385353	51.231599
u1557wqemggc	4.381737	51.231200
u1557twe1crv	4.381571	51.227024
u1557vf1ks7c	4.386490	51.228112
u1557ueq5ygv	4.388174	51.222075
u1557v5022py	4.387686	51.223799
u1557ug8kjsj	4.388528	51.222455
u1557vne4p7u	4.392563	51.224310
u155k0xgdqzy	4.405282	51.199674
u155k301qf7y	4.405813	51.202010
u155k30155xc	4.405657	51.201973
u155hrdmu7bn	4.408790	51.194551
u155hr95qms5	4.407164	51.194131
u155hr9n35s5	4.406939	51.194635
u155k1ckgxez	4.396403	51.206759
u155hptgr5sp	4.402733	51.194120
u155hpwhvhxg	4.402996	51.194383
u155hr2xgx7f	4.406360	51.193539
u155hrfu5205	4.409434	51.195603
u155hrsjuz8n	4.411215	51.194571
u155hret5wh0	4.410480	51.194433
u155k1dd29sj	4.397991	51.204924
u155k35c9skn	4.410737	51.202064
u155k1ddgezf	4.398125	51.205021
u155hprs2b5z	4.404868	51.192900
u155hpx9cjzz	4.404885	51.193875
u155hpfp0qgg	4.397294	51.196154
u155k011rbh1	4.396242	51.196504
u155hp7kq0pz	4.399263	51.192900
u155hp7hvrrv	4.398887	51.193024
u155hp6qmzxy	4.397879	51.193283
u155hp3zu6gv	4.397122	51.193515
u155k2uzr3gu	4.412357	51.201664
u155k2uv7rpb	4.412191	51.201348
u155k2udmtgu	4.411939	51.200827
u155k2s4sb8p	4.411215	51.199469
u155k27vg4k5	4.410802	51.198662
u155k27uc6ru	4.410732	51.198491
u155hrek59h1	4.410136	51.194235
u155hrf7p520	4.408908	51.195448
u155k2upmqrc	4.411247	51.201687
u155hrdpyjpu	4.408532	51.194900
u155hrf2c1k4	4.408656	51.195052
u155hrc9mrzu	4.407814	51.195173
u155hr3ur65u	4.408237	51.192910
u155hrd0stgu	4.408463	51.193660
u155k3hevm5u	4.411928	51.202454
u155k3hd22eb	4.411713	51.202171
u155k2khungb	4.411188	51.198514
u155k2kq0y20	4.411386	51.198726
u155k2s9kq7b	4.411885	51.199284
u155k2t1dy2j	4.412502	51.199328
u155k2rmm2pv	4.415710	51.198565
u155k2rtguhp	4.415984	51.198672
u155hpkvvb80	4.401301	51.193159
u155hpgcjx8p	4.399917	51.195129
u155hpgdjnry	4.399563	51.195294
u155hpfusch0	4.398517	51.195694
u155k0f2rf5y	4.397959	51.200464
u155k0fc9rzy	4.398372	51.200709
u155hr3tktb5	4.407771	51.193102
u155k14jj7gz	4.397509	51.202662
u155k14583zg	4.397299	51.202393
u155k0fxzdzf	4.398297	51.201754
u155k15v1eup	4.399751	51.202662
u155k1509qkh	4.398710	51.201902
u155k14jdb80	4.397396	51.202729
u155k273n8hn	4.410265	51.197835
u155hptkhy8j	4.401945	51.194265
u155hptkr5ey	4.402047	51.194292
u155k0br0f2h	4.394907	51.201623
u155k0btj42p	4.395432	51.201280
u155k2xdn4un	4.416080	51.199395
u155k2xb5j81	4.416289	51.199065
u155k0rm17gc	4.404547	51.198541
u155k0rqrdh0	4.404815	51.198746
u155k0rxr324	4.405142	51.198914
u155k2x0m9gv	4.415372	51.199089
u155k2wcpspz	4.415120	51.199230
u155k2wse2eu	4.414589	51.199812
u155hpg7f5sn	4.399086	51.195579
u155hrdqtds0	4.408849	51.194672
u155hrfm5j8n	4.408736	51.195805
u155k250md84	4.409873	51.196346
u155k3hckwzf	4.412245	51.202033
u155k2wdbqeb	4.414460	51.199543
u155hpwdjcb0	4.403704	51.193895
u155hpx2c0ru	4.404541	51.193673
u155k276kwxf	4.410185	51.198084
u155k23buj01	4.408092	51.197818
u155k2387qxu	4.407728	51.197741
u155k2rbz8ev	4.416488	51.197795
u155k80nrzzz	4.416847	51.197405
u155k01078pf	4.396065	51.196332
u155hpxvppuh	4.405480	51.194443
u155hr8p460j	4.405614	51.194756
u155hrb24pu0	4.405952	51.194958
u155k2szeczb	4.412212	51.200333
u155k2sth6py	4.411891	51.199906
u155k24b7v8p	4.409455	51.196363
u155hp8s3uk4	4.395298	51.194295
u155k22qhb85	4.406065	51.198696
u155k22ve3xf	4.406698	51.198615
u155k22fsk5y	4.406735	51.198114
u155hr9t535b	4.407722	51.194406
u155hr9vv32n	4.408146	51.194537
u155hr89wxpg	4.406494	51.193838
u155k3y4t5un	4.413977	51.206352
u155k3v78hs0	4.412733	51.206527
u155hp937yk4	4.396414	51.193791
u155hp949401	4.395947	51.193983
u155k2pybuxb	4.416203	51.197472
u155k1e5yq7c	4.398925	51.205206
u155k3us6szy	4.411815	51.206658
u155k3us2g04	4.411730	51.206648
u155k3sr91s4	4.411402	51.205825
u155k3skbts5	4.411381	51.205374
u155k3sunegv	4.412325	51.205237
u155k3th4zey	4.412507	51.205257
u155k3tg35kp	4.413462	51.205105
u155hp82wqxb	4.395154	51.193663
u155hp3rgexc	4.396409	51.193519
u155k18emypb	4.395475	51.205119
u155k1csrms4	4.396908	51.206662
u155k1cv5ypb	4.397106	51.206793
u155k1uqcx00	4.400432	51.207098
u155k1g53uzz	4.398737	51.206487
u155k1fdvwef	4.398206	51.206410
u155hrbfkfb4	4.406751	51.195317
u155hrch5u2p	4.407052	51.195626
u155hrckh6eg	4.407422	51.195616
u155k2bdsy00	4.406408	51.200870
u155k2bgr97y	4.406875	51.200975
u155k2c79jk5	4.407282	51.201038
u155k19sedrf	4.396752	51.205314
u155k19s68zy	4.396709	51.205263
u155k190cbu1	4.395985	51.204662
u155hpwd2yuj	4.403495	51.193966
u155hpxf2e0h	4.405196	51.193946
u155hr3j2mpz	4.406912	51.193098
u155k0fwfm25	4.398061	51.201596
u155hrcp555g	4.407025	51.196134
u155hrbs5bh5	4.406371	51.195603
u155hrbe6erv	4.406322	51.195492
u155hredb6hn	4.410340	51.194026
u155hrew395g	4.410394	51.194621
u155hr8ud124	4.406633	51.194322
u155hpmkr85z	4.402068	51.192900
u155k2vd2405	4.413071	51.200807
u155k25rsq5y	4.410169	51.197610
u155k25tch81	4.410367	51.197301
u155k25tkszu	4.410528	51.197217
u155k251qyun	4.409932	51.196541
u155k2ttvbgb	4.413323	51.200027
u155k2twg484	4.413199	51.200208
u155k2w0drey	4.413859	51.199163
u155k0s8mc7c	4.400963	51.199086
u155k0mjkcrv	4.401612	51.198571
u155k0vtn6kp	4.402358	51.201280
u155k0vverb0	4.402567	51.201395
u155k0yj8vk0	4.402809	51.201381
u155k1n24kb5	4.403211	51.201808
u155k1jcs8sn	4.402626	51.202043
u155k0xrzczv	4.404831	51.200376
u155k0xwypeg	4.405094	51.200235
u155k2thk080	4.412556	51.199768
u155k2gzj1gb	4.410887	51.201620
u155k2tsuzpc	4.413285	51.199889
u155k353btpz	4.410013	51.202111
u155k981xbxg	4.416847	51.204790
u155k0reux2n	4.405024	51.198346
u155k0rd8xzy	4.404863	51.198134
u155k0r9u75u	4.405019	51.197980
u155k0s92h2h	4.400711	51.199274
u155k3j4eu7v	4.412550	51.202235
u155k3hxpvb1	4.412030	51.203015
u155k3k7j7ez	4.411585	51.203690
u155k3kp1z7c	4.411091	51.204396
u155k3ef3xuj	4.410737	51.204958
u155k3eqxdzg	4.410313	51.205660
u155k3g3hr7y	4.410169	51.206114
u155k3g743sp	4.410083	51.206426
u155k3gn7fzz	4.409809	51.206991
u155hpxw14zg	4.404885	51.194588
u155k1eme0rv	4.399134	51.205475
u155k1fqcph0	4.397669	51.207098
u155hrs97def	4.411853	51.193771
u155hrebs00p	4.410839	51.193630
u155hrs3q2h1	4.411628	51.193757
u155hxb19h20	4.416547	51.195196
u155hpz2kzgv	4.404697	51.195001
u155hrbw887f	4.406231	51.196033
u155k0qde0ry	4.403597	51.198094
u155k0rj6mhj	4.404246	51.198591
u155hptn9v5b	4.401478	51.194685
u155hpsxe1zg	4.400851	51.194840
u155hpu2282j	4.400389	51.194961
u155k3umhkpu	4.411547	51.206783
u155k3n8euxb	4.414616	51.201892
u155k2zh5t8h	4.415281	51.201126
u155k2zktz5y	4.415726	51.201220
u155k39xhtxv	4.407781	51.205761
u155k39yqju5	4.408184	51.205633
u155k1ez52h0	4.399826	51.205731
u155k1d46t7v	4.397390	51.204944
u155hp3vzvxb	4.397278	51.193186
u155hp3sex21	4.396741	51.192981
u155k0pvdqk1	4.405276	51.197267
u155k205zdhh	4.405845	51.196944
u155k2070f24	4.405893	51.196817
u155hpkwbs0p	4.400733	51.193351
u155hpfs5q7g	4.398109	51.195637
u155hpfgnq2j	4.398576	51.195465
u155hpsvewbn	4.401205	51.194524
u155k3tzr3kj	4.413731	51.205781
u155k2vngsh5	4.412540	51.201590
u155hpwgvrpv	4.404037	51.194225
u155k07cgqk0	4.399826	51.197996
u1557czf2p81	4.394188	51.206329
u155k1uwfr00	4.400808	51.207098
u155k1g7wppb	4.399263	51.206541
u155k1fc6ps5	4.398399	51.206157
u155hrcqkezv	4.407438	51.196010
u155hr2yrj5v	4.406853	51.193270
u155k0xbcxb5	4.405239	51.199207
u155k0xd195f	4.404901	51.199385
u155hrd8y6uh	4.409224	51.193687
u155hrddw4pc	4.409219	51.193983
u155hptyth2h	4.402642	51.194682
u155k32futkn	4.406746	51.203657
u155k331ushp	4.407089	51.203479
u155k0kmq3rv	4.400647	51.198571
u155k0k5u4kj	4.400201	51.198319
u155k07dq8bj	4.399617	51.198054
u155k07e1nkh	4.399386	51.198212
u155k07jxcs4	4.398989	51.198615
u155k07n1kk5	4.398710	51.198716
u155k07r8ckp	4.399032	51.198958
u155k0e9ebb0	4.399499	51.199297
u155k0ef9xxu	4.399756	51.199506
u155k0s5f0gf	4.400116	51.199684
u155k2vhzs0n	4.412706	51.201247
u155k32ewhsh	4.406467	51.203781
u155k337dp0h	4.407320	51.203795
u155k33ftkxv	4.408157	51.203610
u155k36458eu	4.408420	51.203502
u155k1ek9v7z	4.399075	51.205331
u155k1dfn6zb	4.398587	51.204887
u155k3qb8xrc	4.414819	51.203280
u155k3rwn9sn	4.416102	51.204195
u155k985rgrz	4.416847	51.205105
u155k3q98sxz	4.414476	51.203438
u155k3env500	4.409852	51.205704
u155k3ek565c	4.410126	51.205226
u155k3e8jg2p	4.410571	51.204548
u155k37y9z00	4.410743	51.204309
u155k3hqpxey	4.411681	51.202854
u155k2wqfx85	4.414208	51.200235
u155k0btfku1	4.395320	51.201422
u155hp88vuhh	4.395470	51.193693
u155k257snkh	4.410158	51.196924
u155k2mq25uh	4.412733	51.198756
u155k2mpdrzb	4.412491	51.198991
u155k2sk4tgz	4.411467	51.199754
u155hrqhq85z	4.414042	51.192900
u155hrmq0120	4.412727	51.193206
u155hrmn7tzc	4.412545	51.193273
u155hrkwx7kn	4.412014	51.193304
u155hrknemun	4.411156	51.193317
u155hr7ym3rv	4.410903	51.193250
u155hr7h380p	4.409702	51.192900
u155k285mkrc	4.405754	51.199617
u155k20rbs2p	4.405882	51.197643
u155hxb0d9pv	4.416622	51.195008
u155hpmqf4rg	4.401838	51.193340
u155k2xf63gf	4.416263	51.199432
u155k2xsquk0	4.416112	51.199788
u155k2270x8h	4.405882	51.198218
u155k229qtrg	4.406494	51.197906
u155hrsq7frg	4.411526	51.194628
u155k2kv9usn	4.412121	51.198632
u155k2mwsb20	4.413275	51.198780
u155k1rytn7u	4.405394	51.204306
u155k38f6h0j	4.406633	51.204937
u155k291wqkj	4.407164	51.199328
u155k29f84s5	4.407926	51.199479
u155k2dj6dun	4.408377	51.199953
u155k2dq2ub1	4.408640	51.200134
u155k2fc340j	4.409337	51.200635
u155k2g56dey	4.409750	51.200981
u155k3fm52up	4.408752	51.206766
u155k3fnzp00	4.408565	51.207098
u155k39uh8zc	4.408125	51.205220
u155k3d2d1k0	4.408699	51.204621
u155k3cgf65u	4.408023	51.206557
u155k0y5ht8n	4.402964	51.200954
u155k1pgb8pu	4.405206	51.202427
u155k3cqur5b	4.407422	51.207098
u155k3cjy97v	4.407175	51.206897
u155k3cskwpy	4.407781	51.206665
u155k3f64r7v	4.408709	51.206285
u155k3f6hh7b	4.408785	51.206268
u155k1y09muj	4.402830	51.206020
u155k1yw5bun	4.403624	51.206937
u155k3b9dx8p	4.406312	51.206201
u155k1xr07b1	4.404498	51.205751
u155k1x2gw7v	4.404643	51.204692
u155k39psxhn	4.407089	51.205855
u155k1vhhh5v	4.401575	51.206611
u155k1vcnv84	4.402717	51.206104
u155k1x5b6xc	4.404166	51.205186
u155k1x4gqzy	4.404294	51.205038
u155k1mk7mh4	4.401886	51.203912
u155k1kxudpf	4.400915	51.204497
u155k1s8p52p	4.401011	51.204548
u155hrg7z704	4.410292	51.195576
u155k36sqt8n	4.409230	51.203916
u155k37jm5zb	4.409863	51.204077
u155k1s47zgv	4.400191	51.204958
u155k1ufnq5u	4.401328	51.206278
u155k1udmwgv	4.400952	51.206325
u155k1mcqykn	4.402723	51.203405
u155k1kjqngv	4.400287	51.204094
u155k1kjjn5u	4.400244	51.204047
u155k1jrngk0	4.402036	51.203001
u155hrqj4p84	4.413843	51.193068
u155k1f9qskn	4.398249	51.206141
u155k1h9ewbp	4.400861	51.202077
u155k1jjvfec	4.401650	51.202783
u155k1q6b104	4.403114	51.203633
u155k1qsvkez	4.403688	51.203996
u155k1rp6txc	4.404262	51.204430
u155k16rec7f	4.397787	51.204450
u155k1ecyzxu	4.399981	51.204870
u155hpvc3qsh	4.402487	51.195166
u155hpvekqxc	4.402277	51.195509
u155hpvmg55b	4.401875	51.195919
u155k16hhwhj	4.397476	51.203875
u155k167h8s4	4.397820	51.203674
u155hr3z27k0	4.407937	51.193431
u155k17d57pu	4.399488	51.203516
u155hpvnvkgg	4.401628	51.196100
u155k110nm7z	4.396178	51.201812
u155k116zxpf	4.396580	51.202292
u155k13pzx05	4.396226	51.204524
u155k13py2py	4.396183	51.204487
u155k12ft2zv	4.395797	51.203590
u155k10wz2eu	4.395534	51.202944
u155k10e08zy	4.395250	51.202302
u155k106rp7v	4.395180	51.202208
u155k09e8vxy	4.396634	51.199667
u155k09cjsb5	4.397171	51.199233
u155k0cffqhj	4.397036	51.200914
u155k0ckd3ec	4.396350	51.201190
u155k0cjudrb	4.396108	51.201408
u1557brg2j20	4.394188	51.198249
u155k0hcsjpy	4.401237	51.196574
u155k2nhb3ry	4.413779	51.197112
u155k2m9qtbp	4.413350	51.197909
u155hpfyw8k4	4.398592	51.196033
u155hpfxemrc	4.398115	51.196232
u155hrwsd85f	4.414557	51.194315
u155hrkm9bgz	4.411435	51.193119
u155k130nmez	4.396178	51.203186
u155hpepeyhp	4.398817	51.194863
u155hpduc00p	4.398351	51.194359
u155hpe52w0p	4.398673	51.194134
u155hpeqndgg	4.399279	51.194588
u155hrze5guh	4.415984	51.195452
u155k2p8mm5g	4.416048	51.196359
u155k2mmmd5c	4.412969	51.198575
u155k2hq4xb4	4.411461	51.197361
u155k0pwpbbn	4.405164	51.197324
u155k0hfrxeb	4.401382	51.196716
u155k357unru	4.410163	51.202460
u155k35pdrrf	4.409745	51.203109
u155k0cf8fgu	4.396972	51.200854
u155k08zqhgb	4.395824	51.200306
u155k3nupspc	4.415120	51.202491
u155k3ytjbzz	4.414701	51.206766
u155k3yv2wzc	4.414819	51.206840
u155k21sz8zf	4.407910	51.197109
u155k2408z0h	4.408296	51.196413
u155k2406e0p	4.408371	51.196349
u155hrmn1n7c	4.412432	51.193233
u155k1cncrh0	4.395964	51.207098
u155k3xmcn5y	4.415522	51.205549
u155k3w3rsu4	4.414428	51.204769
u155k1vqvxh0	4.401982	51.207098
u1557cxvb58n	4.394188	51.205536
u155k0wd11ey	4.403506	51.199388
u155k0zf54s5	4.405308	51.200766
u155hrtz0fpv	4.413457	51.194756
u155k0epyy7c	4.398946	51.200400
u155k09u9xxc	4.397010	51.199849
u155k0f2ngrf	4.397922	51.200427
u1557bzu2401	4.394188	51.201149
u1557bzb0j0n	4.394188	51.200437
u1557bry0hbp	4.394188	51.198719
u155k801pczb	4.416847	51.196470
u155hrwszy7z	4.414782	51.194393
u155k3p1gtu5	4.415286	51.202114
u155k2zd9y5b	4.415898	51.200870
u155hpwn2uhp	4.402809	51.194638
u155k0tqreec	4.402068	51.200128
u155k00v39b0	4.395626	51.197200
u155k3d2h45z	4.408785	51.204541
u155k36rphb1	4.408908	51.204383
u1557cxc8j85	4.394188	51.204816
u155k13vc2gv	4.396994	51.204148
u155k03wb781	4.396602	51.198840
u155k02e8y5c	4.395255	51.198296
u155k10cg725	4.395701	51.202101
u155k2vekgzy	4.413285	51.200988
u155k2vbyd80	4.413693	51.200551
u155k0m16xu5	4.401510	51.197919
u155k0mvdk04	4.402524	51.198628
u155k06pxeup	4.397605	51.198971
u1557bxc2p80	4.394188	51.199291
u155hp7uk20p	4.399863	51.192900
u155k1bg7beg	4.395728	51.206463
u155k1cksfs4	4.396457	51.206688
u155k12du7ef	4.395406	51.203647
u155k1c0pkgz	4.396221	51.205929
u155k19rd6gf	4.396350	51.205831
u155hpdhs5u5	4.397455	51.194336
u155k82jxzzf	4.416847	51.198649
u155k2k5h55z	4.411188	51.198195
u155hrvmxm7g	4.413044	51.195889
u155hruh4k7z	4.411113	51.195626
u155hrw33801	4.414165	51.193757
u155hx8jpypb	4.416847	51.194433
u155hrgyy82n	4.410946	51.196077
u155hre2cpgv	4.410029	51.193714
u155hrw88dxz	4.414476	51.193643
u155hx2npzxc	4.416847	51.193240
u155hrwc28sj	4.414814	51.193761
u155hrx34hk1	4.415565	51.193737
u155hx81pgpc	4.416847	51.193730
u155k2jys7pg	4.413607	51.197422
u155k2hty5gv	4.411960	51.197297
u155k2366mrf	4.407341	51.198077
u155k0t057sj	4.401543	51.199055
u155k0w98n2j	4.403458	51.199328
u155k2bm7vh5	4.406027	51.201338
u155k2bmyd20	4.406140	51.201408
u155k2zgzypu	4.416504	51.201086
u155k90jpbpz	4.416847	51.202642
u155k90jutsj	4.416702	51.202800
u155k3r5ks2p	4.415324	51.203738
u155k3pv2fbh	4.416193	51.202699
u155k3zwcxh0	4.415887	51.207098
u155k3kx9m5f	4.411756	51.204470
u155k3tb48up	4.413527	51.204534
u155k3npwdzy	4.414047	51.203085
u155k3q0hk7z	4.413945	51.203180
u155k3qrk9pv	4.414304	51.204406
u155k3gykp25	4.410839	51.207014
u155k3uwhfgf	4.411907	51.206947
u155k3147k20	4.407030	51.202191
u155k2fp0d2h	4.408286	51.201623
u155k34e452n	4.409037	51.202316
u155k3ju5zu1	4.413580	51.202511
u155k3jvvk2j	4.413639	51.202793
u155k9b1zupu	4.416847	51.206225
u155k9b46nzv	4.416600	51.206325
u155k1ygndbp	4.404080	51.206433
u155k1z0sk8j	4.404327	51.206013
u155k23qugec	4.407443	51.198840
u155hpt7kczg	4.401956	51.194110
u155hpkvgnpu	4.401194	51.193189
u155hpy8ucun	4.403667	51.195055
u155k2693385	4.409004	51.197885
u155k20ugvu5	4.406714	51.197136
u155k21zyxs5	4.408205	51.197660
u155k3k4w2gv	4.411284	51.203590
u155k21ndhrg	4.406987	51.197428
u155hpbev42n	4.395432	51.195573
u155hpc1vngv	4.396124	51.195253
u155hp9z76k4	4.397079	51.194800
u155hpdjvx04	4.397514	51.194568
u155hpe86ps5	4.399429	51.193626
u155hpknwp5y	4.400287	51.193324
u1555zzy2p01	4.394188	51.196027
u155hpc2rpzv	4.396559	51.195001
u155hpc42ppz	4.395915	51.195341
u155hp9msegc	4.396446	51.194507
u155k6fzwfh5	4.409589	51.212694
u155k6fygruj	4.409439	51.212597
u155k6f7zvs4	4.408945	51.212069
u155k6eqwcrc	4.410281	51.211145
u155k7yrqt5z	4.414385	51.218161
u155kkj8r401	4.413371	51.218316
u155kkj0nm8j	4.412652	51.218292
u155k7ux4yrg	4.411826	51.218124
u155k7uqb3hn	4.411370	51.218054
u155k7gyd781	4.410764	51.218023
u155k7cwfqu4	4.407679	51.218084
u155k7cr01un	4.407240	51.218101
u155k7bx87xb	4.406226	51.218195
u155khp8g47f	4.404965	51.218403
u155khnbv6rf	4.404037	51.218403
u155khn2t87f	4.403356	51.218349
u155khj8fku4	4.402186	51.218416
u155khj1c6gu	4.401457	51.218578
u155kh4x6upv	4.398093	51.219529
u155kh39r2k1	4.396908	51.219851
u155kh33tupy	4.396505	51.219915
u1557uru0505	4.394188	51.220338
u155k7gy6kev	4.410769	51.217986
u1557upv018h	4.394188	51.219129
u155kh0frq24	4.395872	51.218682
u155k5pwuw20	4.405024	51.213961
u155k5pe4t7g	4.404944	51.213312
u155k5p9e17g	4.404965	51.213033
u155k5p97cpz	4.405003	51.212990
u155k6bz4epc	4.406666	51.212613
u155k6cv6gzv	4.408050	51.212318
u155k6fk0nbp	4.408607	51.212119
u155k6erb9kh	4.410008	51.211360
u155k6f9xg00	4.409283	51.211669
u155k69h198p	4.406955	51.210718
u155k7znm57v	4.415351	51.217980
u155kebjpfxy	4.416847	51.217761
u155k7znt3h1	4.415361	51.218010
u155ks0ppbrb	4.416847	51.219465
u155kkrc4seb	4.416273	51.219831
u155k6cw0sup	4.407604	51.212452
u155k5tnvpuh	4.401618	51.216716
u155kd81tdb1	4.416740	51.210295
u155k6wfvbkh	4.415039	51.210496
u155k6tkrbh0	4.413065	51.210752
u155k6st3yhp	4.411778	51.210957
u155kh4hjuhn	4.397530	51.218971
u155kh68wv2p	4.398254	51.219750
u155kh6c3u8j	4.398383	51.219875
u155kh75dyef	4.398775	51.220271
u155kh7mum25	4.399177	51.220651
u155k5jr7p0j	4.401870	51.214052
u155k5hxy5h4	4.400974	51.214115
u155k5k21hry	4.400421	51.214166
u155k5f02ugz	4.397315	51.216958
u155k5f1th2n	4.397492	51.217170
u155k5f75k8n	4.397761	51.217429
u155k59tsf0j	4.396795	51.216471
u155k5c681rb	4.396259	51.217324
u155k5cz6ppg	4.397031	51.218171
u155khmn5vrz	4.401569	51.220694
u155khmphkzf	4.401591	51.220862
u155khnqphh4	4.403420	51.219314
u155khqscnev	4.403506	51.220486
u155khqwgdzc	4.403619	51.220809
u155k5vexp7z	4.402390	51.217529
u155k5y74bzv	4.403243	51.217408
u155k5yduv0j	4.403661	51.217388
u155k5usz0sj	4.401017	51.217707
u155kh7q3q20	4.399048	51.220742
u155kh1470h1	4.396039	51.218648
u155k5hng9hp	4.400180	51.213934
u155kh3up5ez	4.397240	51.220342
u155kh65w9ef	4.397562	51.220244
u155kh0vv05v	4.395781	51.219250
u155k6usnck4	4.411992	51.212089
u155k7jfrhgv	4.413720	51.213181
u155k7nhr6k4	4.414074	51.213511
