node_id	longitude	latitude	time	median	mean	max	min
u155khguduun	4.399804	51.223181	2019-04-10 07:00:00+00:00	35.65	35.92	37.46	34.89
u155khguduun	4.399804	51.223181	2019-04-12 07:00:00+00:00	61.83	61.83	62.18	61.48
u155khvum424	4.402642	51.223124	2019-04-10 09:00:00+00:00	51.43	51.43	51.43	51.43
u155khvum424	4.402642	51.223124	2019-04-11 06:00:00+00:00	64.68	64.68	64.68	64.68
u155khyjfurv	4.402900	51.223392	2019-04-10 06:00:00+00:00	35.64	35.64	35.64	35.64
u155khyjfurv	4.402900	51.223392	2019-04-10 09:00:00+00:00	56.09	56.09	56.09	56.09
u155khyjfurv	4.402900	51.223392	2019-04-11 06:00:00+00:00	65.53	65.53	65.53	65.53
u155khyjfurv	4.402900	51.223392	2019-04-12 06:00:00+00:00	61.48	61.48	61.48	61.48
u155khyjfurv	4.402900	51.223392	2019-04-12 15:00:00+00:00	35.95	35.95	36.10	35.80
u155khyjfurv	4.402900	51.223392	2019-04-15 15:00:00+00:00	41.75	41.75	41.77	41.74
u155kkbkw0xf	4.406129	51.223157	2019-04-13 06:00:00+00:00	39.96	39.96	39.96	39.96
u155kkztc681	4.415871	51.223382	2019-04-12 13:00:00+00:00	41.71	41.71	41.71	41.71
u155kkztc681	4.415871	51.223382	2019-04-13 06:00:00+00:00	50.68	50.68	50.68	50.68
u155kkztc681	4.415871	51.223382	2019-04-13 09:00:00+00:00	24.62	24.62	24.62	24.62
u155kkztc681	4.415871	51.223382	2019-04-15 10:00:00+00:00	35.67	35.67	39.30	32.03
u155ksbgt2pb	4.417770	51.222982	2019-04-10 09:00:00+00:00	42.67	42.67	43.91	41.44
u155ksbgt2pb	4.417770	51.222982	2019-04-11 06:00:00+00:00	37.13	37.13	37.95	36.32
u155ksbgt2pb	4.417770	51.222982	2019-04-11 09:00:00+00:00	64.20	64.20	67.81	60.59
u155ksbgt2pb	4.417770	51.222982	2019-04-12 06:00:00+00:00	51.20	48.98	57.08	36.46
u155ksbgt2pb	4.417770	51.222982	2019-04-12 12:00:00+00:00	53.82	53.82	53.82	53.82
u155ksbgt2pb	4.417770	51.222982	2019-04-15 06:00:00+00:00	34.62	35.62	42.46	30.79
