node_id	longitude	latitude
u155hzbd8khp	4.428193	51.195368
u155hzbew9ey	4.428461	51.195526
u155hzc48wsp	4.428890	51.195381
u155hzc66qs5	4.429309	51.195337
u155kswgpx5f	4.426101	51.221561
u155ksx54tzf	4.426235	51.221555
u155hzff8es5	4.431294	51.195364
u155hzfgjrh1	4.431497	51.195468
u155hzgemb7c	4.432549	51.195475
u155hzggb6ry	4.432662	51.195573
u155hzu4cc5z	4.433064	51.195395
u155hzue2pu1	4.433675	51.195516
u155hzugq8uj	4.434298	51.195479
u155kud7yeb0	4.430859	51.221672
u155kuddzjey	4.431229	51.221511
u155hzy4fcu5	4.435853	51.195398
u155hzy6tnez	4.436293	51.195381
u155kuegznrb	4.432951	51.221686
u155kusk3xpv	4.433402	51.221776
u155hzze3fgc	4.437870	51.195489
u155kuw7ey5g	4.436240	51.221642
u155kuwgejrz	4.436899	51.221639
u155jpf4cezb	4.441298	51.195408
u155mh8krtbj	4.439142	51.221770
u155jpu542gb	4.444072	51.195435
u155jpu7c7xy	4.444377	51.195579
u155jpy6372n	4.447113	51.195321
u155jpyd6tzy	4.447521	51.195334
u155mhegwmkp	4.443900	51.221639
u155mhshnreu	4.444243	51.221736
u155mhsef5hh	4.444748	51.221669
u155jpzewc8n	4.449066	51.195526
u155mht5txup	4.445584	51.221652
u155jrbeep7f	4.450284	51.195556
u155jrc47xhp	4.450992	51.195341
u155jrf5mmgv	4.452440	51.195505
u155mhxgkp5z	4.449297	51.221605
u155jrg58drf	4.453615	51.195529
u1555xym6ggy	4.381265	51.195838
u1555xythfxf	4.381700	51.195788
u155mk8gwch5	4.450788	51.221615
u155mk9e1c2n	4.451598	51.221531
u1555zbvkgzy	4.384789	51.195838
u1555zchhpeg	4.385095	51.195643
u1555zckrssh	4.385589	51.195670
u1555zcuhjxz	4.386131	51.195633
u1555zfu1wzz	4.387397	51.195640
u1555zfuebru	4.387493	51.195690
u1555zgk5m5g	4.388153	51.195630
u1555zgt1pef	4.388400	51.195815
u1555zguwes0	4.388979	51.195707
u1555zuk64u0	4.389473	51.195660
u1555zusqxpu	4.390014	51.195684
u1555zuum9eb	4.390309	51.195653
u1555zvjj7hn	4.390642	51.195791
u1555zvs04s5	4.391103	51.195616
u1557uektyh1	4.388260	51.221813
u1557ues8nxv	4.388362	51.221817
u1555zyskq80	4.392654	51.195680
u1557usm5yzz	4.389553	51.221904
u1557ust5qk5	4.389870	51.221901
u155hpbjrbpy	4.394875	51.195818
u155hpfs5q7g	4.398109	51.195637
u155hpfusch0	4.398517	51.195694
u155hpgkb15v	4.399000	51.195737
u155hpgkjq25	4.399220	51.195637
u155kh8uvf2n	4.395808	51.221837
u155kh9mj28n	4.396473	51.221870
u155kh9svdkn	4.396833	51.221837
u155khdmq605	4.397889	51.221921
u155khducczf	4.398394	51.221833
u155khehsc8j	4.398855	51.221790
u155kheuve04	4.399917	51.221840
u155khst2mhp	4.400727	51.221938
u155khst3vb5	4.400786	51.221941
u155hrbhtu5u	4.405770	51.195711
u155hrbkty8j	4.406108	51.195724
u155hrbucepc	4.406623	51.195748
u155hrch5u2p	4.407052	51.195626
u155hrckh6eg	4.407422	51.195616
u155hrcu9ruj	4.407980	51.195731
u155hrfj1b5c	4.408345	51.195774
u155hrfm5j8n	4.408736	51.195805
u155hrfs7mk0	4.409096	51.195674
u155hrfu5205	4.409434	51.195603
u155kk8kf1hn	4.405952	51.221830
u155kk8u8c5c	4.406585	51.221786
u155hrgupeb5	4.410989	51.195623
u155hruh4k7z	4.411113	51.195626
u1555z2kf4kj	4.383979	51.192998
u155kksj0qup	4.411027	51.221904
u155kksjdqeu	4.411113	51.221988
u155kktj34pg	4.412438	51.221921
u155kktkxyh1	4.413065	51.221813
u155kktss1xv	4.413253	51.221790
u155kkwv3gk5	4.414868	51.221928
u155hxcsnghp	4.418859	51.195620
u155kkxm297z	4.415501	51.221917
u155kkxtq8hp	4.416102	51.221911
u155kkxvwdpz	4.416450	51.221964
u155ks8jpury	4.416847	51.221891
u155ks9m7ckp	4.418387	51.221917
u155hxukx6gu	4.422657	51.195704
u155hxutk0gf	4.422861	51.195821
u155hxvsd5eb	4.424148	51.195707
u155ksejk3kp	4.420812	51.221917
u155ksemvbeb	4.421219	51.221998
u155hxyt06s4	4.425446	51.195788
u155k3ef3xuj	4.410737	51.204958
u155kssm3gk5	4.422421	51.221928
u1555zgrw7kj	4.388282	51.196222
u155hxztjbsn	4.427056	51.195778
u155hzbh2e7u	4.427517	51.195663
u155hzcj3zsp	4.428944	51.195858
u155hzckud2j	4.429400	51.195744
u155kswvvsrb	4.426020	51.222018
u155ksxhggxy	4.426289	51.221844
u155ksxt35rg	4.426857	51.221928
u155ku8nj28h	4.427716	51.222042
u155hzgj5c7f	4.431776	51.195781
u155hzgvj2xy	4.432876	51.195778
u155hzuj7rh5	4.433128	51.195855
u155hzut197f	4.433740	51.195781
u155kudktduj	4.430822	51.221796
u155hzvv64pf	4.435483	51.195828
u155hzyj5u2n	4.435891	51.195798
u155hzykj4eg	4.436293	51.195616
u155hzyuh3up	4.436948	51.195613
u155kussgqgf	4.433815	51.221860
u155hzzspgpz	4.438133	51.195620
u155jpbj4nzy	4.438573	51.195811
u155jpbm2p8p	4.438820	51.195858
u155kuwm5ehn	4.436229	51.221884
u155jpcmmtu5	4.440435	51.195848
u155jpfhyz7v	4.441518	51.195771
u155mh8mb500	4.438820	51.222012
u155jpgudt7v	4.443739	51.195717
u155jpgur6b0	4.443938	51.195660
u155jpuk4nup	4.444404	51.195640
u1557uf8hs7c	4.387177	51.222405
u155mhejf5pb	4.442693	51.222012
u155mhet8zgu	4.443321	51.221995
u155mheth8h4	4.443482	51.221867
u155mhsj9grz	4.444056	51.221971
u155jpzh5krz	4.448240	51.195626
u155mhssszgy	4.444866	51.221823
u155mhsvf5sh	4.445091	51.222015
u155mhtjh28n	4.445525	51.221870
u155mhxtb4kh	4.448782	51.222008
u155mhxtjvxy	4.449034	51.221897
u155jrfurtbh	4.453561	51.195677
u1555xymb080	4.381142	51.195906
u1555xyt9b25	4.381560	51.195862
u1555xyvdssp	4.381941	51.195885
u155mk9mj7hn	4.451410	51.221884
u1555zbwmp5c	4.384452	51.196027
u1555zcy1s7v	4.386018	51.195969
u155k981bpsh	4.416509	51.204870
u1555zgq94py	4.388062	51.196043
u1555zgt8jup	4.388357	51.195892
u1555zgvz8s0	4.389022	51.195906
u1555zuq58eu	4.389537	51.195949
u1555zutfp2h	4.389811	51.195942
u1555zuvbhk0	4.390073	51.195926
u1555zvjdcxg	4.390540	51.195869
u1555zvqjyk1	4.391007	51.195979
u1557ueq5ygv	4.388174	51.222075
u1557uswqfsj	4.390020	51.222096
u1555zzy2p01	4.394188	51.196027
u155jp3p8ru1	4.439866	51.193498
u155hpfnfc8n	4.397396	51.196084
u155hpft81s5	4.397970	51.195869
u155hpfyw8k4	4.398592	51.196033
u155hpgjfr7u	4.398753	51.195942
u155kh9zkwup	4.397133	51.222290
u155khdpqv8p	4.397568	51.222284
u155khdwfqsn	4.398066	51.222203
u155khdyv6k4	4.398538	51.222180
u155khenfrgy	4.398753	51.222210
u155kherdh00	4.399080	51.222317
u155khez46kp	4.399783	51.222223
u155khsnmsec	4.400266	51.222106
u155khsz2wbp	4.401076	51.222290
u155hrbw887f	4.406231	51.196033
u155hrbvey85	4.406708	51.195895
u155khwqt57y	4.403334	51.222143
u155hrcqkezv	4.407438	51.196010
u155khwwzcsn	4.403796	51.222176
u155khxp5nzg	4.404284	51.222247
u155hrfmcc5u	4.408688	51.195909
u155hrfteh5g	4.409085	51.195882
u155kk8r1kk5	4.405920	51.222233
u155hrgyy82n	4.410946	51.196077
u155k2fc340j	4.409337	51.200635
u155hrvmxm7g	4.413044	51.195889
u155kkdzt0pz	4.409519	51.222297
u155kkepqf85	4.409927	51.222267
u155kkeycdk4	4.410737	51.222180
u155kksn7zpc	4.411182	51.222119
u155kkty17gb	4.413473	51.222059
u155kkwpsf0h	4.413961	51.222307
u155kkwx0wb5	4.414465	51.222247
u155kkwxn6rz	4.414723	51.222223
u155kkxrxdb0	4.415796	51.222311
u155kkxwzvry	4.416161	51.222196
u155hxfywk04	4.420549	51.196053
u155ks9nm2pv	4.418113	51.222082
u155ks9qy5s4	4.418483	51.222186
u155hxuy927f	4.423086	51.196033
u155hxymshpg	4.425269	51.195882
u155ksexjkgz	4.421541	51.222237
u155kseyxbbj	4.421986	51.222129
u155hzbmd3eg	4.427935	51.195869
u155hzcnjxxc	4.429110	51.195986
u155hzcqn1gu	4.429470	51.195956
u155hzcws824	4.429743	51.196033
u155hzfnr8b1	4.430559	51.195993
u155ku8p5nzg	4.427630	51.222247
u155hzgqzdzy	4.432286	51.196090
u155hzgy8c84	4.432672	51.196040
u155ku9r7u7z	4.429373	51.222277
u155hzumwxgg	4.433611	51.195902
u155hzuy43k0	4.434115	51.195953
u155hzvjwjk5	4.434620	51.195889
u155hzvwfb7y	4.435167	51.196077
u155hzvybhgg	4.435392	51.196100
u155hzvvy7sh	4.435660	51.195922
u155hzytefgg	4.436583	51.195875
u155jpbtbhrb	4.439174	51.195926
u155jpbyqv5v	4.439802	51.196016
u155jpcn6g7c	4.439973	51.196006
u155mh8p1j85	4.438519	51.222240
u155mh9r60pg	4.440290	51.222253
u155mh9rhts5	4.440392	51.222240
u155mhdztk00	4.442478	51.222317
u155mhdzq25g	4.442527	51.222253
u155mheqgzzy	4.443111	51.222210
u155mhez76eg	4.443771	51.222267
u155mhezt6u0	4.443857	51.222311
u155jpzjsdhp	4.448288	51.195872
u155mhsw8j24	4.444656	51.222153
u155mhszq7hp	4.445273	51.222270
u155k9xfytsn	4.427431	51.205032
u155jrcyy8ry	4.452156	51.196077
u155jrfq2bgc	4.452590	51.195993
u155jrftd0zz	4.452993	51.195865
u1555xyr6mzb	4.381249	51.196191
u1555xyrp4rz	4.381453	51.196131
u155mk9q8w84	4.451201	51.222159
u1557b00hpkn	4.383722	51.196329
u1555zbrm5gu	4.384108	51.196181
u1555zcpjnu5	4.385138	51.196154
u1557b18rygz	4.385943	51.196369
u1557ub2szsn	4.384097	51.222509
u1557b581p2n	4.388394	51.196329
u1555zgz4q0p	4.388791	51.196151
u1555zvxe8bh	4.391248	51.196208
u1557bjbh5pf	4.391624	51.196306
u1557ug8kjsj	4.388528	51.222455
u1555zzz0p2p	4.394188	51.196158
u155k01078pf	4.396065	51.196332
u155k018n58n	4.396849	51.196309
u155hpfp0qgg	4.397294	51.196154
u155hpfxemrc	4.398115	51.196232
u155k04b2srz	4.398340	51.196356
u155kcd38r2p	4.430591	51.204827
u155khc0xus4	4.396242	51.222492
u155khc2jrrv	4.396484	51.222421
u155khcbdp04	4.397020	51.222505
u155khf0xks4	4.397594	51.222492
u155kcd6pj7b	4.430886	51.204900
u155khfbw4h4	4.398571	51.222479
u155khepbfbh	4.398683	51.222354
u155khg3n1h5	4.399257	51.222559
u155khg8ku7v	4.399547	51.222448
u155khu0yfgf	4.400319	51.222526
u155khu2z72n	4.400679	51.222529
u155khub3gzc	4.401140	51.222445
u155khv8q1bj	4.402342	51.222435
u155hrcp555g	4.407025	51.196134
u155hrcrsssj	4.407433	51.196228
u155khybp42j	4.404101	51.222395
u155k2406e0p	4.408371	51.196349
u155k24b0g5f	4.409332	51.196306
u155k24bwb0p	4.409584	51.196376
u155k250md84	4.409873	51.196346
u155kkc8guey	4.407744	51.222536
u155kkf0hchj	4.408473	51.222388
u155kkf0p0xc	4.408575	51.222384
u155ky34xk85	4.429175	51.231075
u155kkspvf7b	4.411263	51.222351
u155k2p8mm5g	4.416048	51.196359
u155hxcpcsu1	4.417947	51.196272
u155k810d2pz	4.417984	51.196376
u155hxcrpe8p	4.418542	51.196137
u155hxfxcyh1	4.420018	51.196279
u155k848jhgy	4.420157	51.196316
u155hxgxbg81	4.421343	51.196265
u155mk0eefeu	4.450316	51.218877
u155k8hbkkkp	4.423215	51.196356
u155ksf8yk5f	4.420211	51.222532
u155ksgbgxu5	4.421809	51.222552
u155k8nbpuk4	4.426112	51.196312
u155hxzpz6k1	4.426433	51.196258
u155k8p253gf	4.426605	51.196299
u155kb12r70p	4.429518	51.196349
u155hzcxvfbj	4.429797	51.196262
u155kb1bk5gg	4.430071	51.196353
u155hzfr4yu5	4.430704	51.196154
u155hzfxuhhj	4.431100	51.196269
u155kb526m05	4.432050	51.196359
u155hzgx3f5b	4.432377	51.196171
u155kb5bm37f	4.432871	51.196339
u155hzupwjuj	4.433246	51.196235
u155hzurevgv	4.433493	51.196235
u155kbh8p0s4	4.433976	51.196292
u155kbj04r2n	4.434453	51.196329
u155hzvx268h	4.435054	51.196174
u155hzvz8bgu	4.435424	51.196208
u155hzyr5ts5	4.436229	51.196148
u155kbn8js24	4.436653	51.196312
u155kuybcbrf	4.436846	51.222512
u155kuz8kc21	4.437994	51.222431
u155mhb001u1	4.438482	51.222391
u155mh8rbj2h	4.438820	51.222368
u155m052tss5	4.443181	51.196400
u155jpgxsjk1	4.443460	51.196232
u155mhc95c8p	4.440697	51.222563
u155m0hb1qpy	4.445064	51.196322
u155kym5k6s1	4.434544	51.231193
u155mhfb47ev	4.442355	51.222401
u155mhg0v8rf	4.442843	51.222512
u155mhg0zfb4	4.442929	51.222526
u155mhg8pg01	4.443616	51.222398
u155mhgbgxzg	4.443787	51.222552
u155mhu2bzpz	4.444356	51.222549
u155mhsxurk0	4.444844	51.222378
u155jpzxpkgz	4.449093	51.196144
u155mhv29xpf	4.445761	51.222505
u155jrcpucsj	4.451045	51.196255
u155m212qmxz	4.451458	51.196363
u155m21882u5	4.451539	51.196380
u155mhzbt6xy	4.449356	51.222482
u15578n64kzg	4.381249	51.196659
u155mk8z8hsh	4.450498	51.222321
u15578p1b384	4.382182	51.196598
u15578p38g7f	4.382553	51.196564
u15578p92ds1	4.382885	51.196517
u15578pbby5b	4.383239	51.196450
u1557b0cvtk5	4.384816	51.196618
u1557b19xg24	4.385937	51.196564
u155kktzwppu	4.413682	51.222334
u1557ub6mngf	4.384108	51.222804
u1557b59m7hj	4.388582	51.196521
u1557bh0b9eu	4.389065	51.196427
u1557bh1g9xf	4.389199	51.196598
u1557bhccbun	4.390149	51.196595
u1557uf6ps5v	4.386962	51.222747
u1557ug38tb0	4.388030	51.222670
u1557ug9yfb0	4.388641	51.222697
u1557ugc9q2h	4.388748	51.222673
u1557bp1hfkh	4.393367	51.196474
u1557uude1bn	4.389853	51.222821
u1557uucdp8h	4.390154	51.222680
u155k011rbh1	4.396242	51.196504
u155m1e4m781	4.442822	51.204934
u155khc3dk80	4.396344	51.222663
u155khc90rbp	4.396602	51.222596
u155k0hf0yh5	4.401092	51.196665
u155k0hcsjpy	4.401237	51.196574
u155khfdk1hj	4.398142	51.222774
u155khff05s1	4.398313	51.222744
u155khg1z4zb	4.398962	51.222697
u155khg69g0n	4.399070	51.222828
u155khg9zf0h	4.399670	51.222694
u155khud92pf	4.400775	51.222811
u155khv4x1bn	4.401698	51.222821
u155khv9qvsh	4.402379	51.222626
u155khydnk5v	4.403731	51.222747
u155khyfky0n	4.404005	51.222801
u155k2408z0h	4.408296	51.196413
u155k250evzg	4.409809	51.196406
u155kkb69c7f	4.405941	51.222818
u155kkbf0v2j	4.406580	51.222754
u155kkbczc80	4.406880	51.222690
u155kkc32txu	4.407266	51.222626
u155kkg1985u	4.409707	51.222640
u155kkg37qbh	4.410120	51.222633
u155kkgdhs5v	4.410523	51.222747
u155kku62q0n	4.411365	51.222801
u155kvd16pk1	4.430328	51.226755
u155kkv49484	4.412427	51.222825
u155k801pczb	4.416847	51.196470
u155kky4w85f	4.414042	51.222811
u155kky689k4	4.414127	51.222818
u155kkyd76rv	4.414594	51.222781
u155k8431rkj	4.419653	51.196501
u155kkz9etgb	4.415973	51.222670
u155k849vf5y	4.420189	51.196601
u155ksb4xyrf	4.416847	51.222845
u155mn74q1bp	4.442854	51.231018
u155k8j154ru	4.423510	51.196474
u155ksf6e684	4.419733	51.222825
u155ksfckchp	4.420490	51.222603
u155ksg16meu	4.420726	51.222626
u155k8n1s12n	4.424915	51.196554
u155ksgfdmh4	4.421756	51.222838
u155k8p0b7xb	4.426138	51.196437
u155k8p1yzb5	4.426407	51.196632
u155k8p9cbun	4.426884	51.196595
u155ksv4r2s1	4.423687	51.222771
u155ksvd4n8j	4.424143	51.222761
u155kb160fk5	4.429244	51.196645
u155ksydx4xf	4.425741	51.222825
u155kb49gg2p	4.431084	51.196608
u155kub18pxu	4.427501	51.222680
u155kb53bspg	4.431986	51.196611
u155kubdmdrv	4.428424	51.222781
u155kb5c51zb	4.432780	51.196470
u155kbh4nhhp	4.433246	51.196655
u155kbh2wvzg	4.433627	51.196406
u155kbj60s0p	4.434721	51.196655
u155kbj94whj	4.435156	51.196494
u155kug16k25	4.431707	51.222620
u155ksu0vgry	4.422255	51.222529
u155kug9gw81	4.432447	51.222717
u155kbn8yk0h	4.436685	51.196440
u155kbp0gqeu	4.437248	51.196453
u155kbp319u0	4.437516	51.196470
u155kbp9xcry	4.438133	51.196554
u155m004h9sp	4.438675	51.196642
u155kuy9xg7b	4.436755	51.222657
u155m050yxzu	4.442886	51.196460
u155m053mjsj	4.443160	51.196534
u155mhc9ymuj	4.440810	51.222714
u155mhg4tx84	4.442832	51.222851
u155mhg6xfxf	4.443283	51.222825
u155mhgc37h5	4.443685	51.222613
u155mhu1beru	4.444002	51.222700
u155mhu3ys00	4.444592	51.222704
u155mhudkygf	4.444866	51.222804
u155m0pc8jgf	4.449125	51.196578
u155m209zmup	4.450466	51.196622
u155m20cefpf	4.450665	51.196558
u155mhyd52rv	4.447553	51.222727
u155m219gt25	4.451673	51.196618
u155mhz468ec	4.448202	51.222771
u155mhzcex00	4.449270	51.222677
u155m24cxg7f	4.453577	51.196564
u155mkc4syk4	4.451045	51.222845
u1557b052k7g	4.383561	51.196870
u1557b070dbn	4.383910	51.196820
u1557b0dckh1	4.384291	51.196783
u1557b0fcf0j	4.384650	51.196773
u1557b14cjk1	4.384966	51.196790
u1557b1e3wpz	4.385680	51.196880
u155kh6deqpb	4.398115	51.220096
u1557ubh5du1	4.383700	51.223083
u1557b5f3rs0	4.388754	51.196716
u1557bh5kkrg	4.389231	51.196870
u1557bhfxgrc	4.390411	51.196736
u1557bn6gnef	4.392262	51.196796
u1557uggvy2j	4.388942	51.223060
u1557bnft2hh	4.393045	51.196719
u1557bpgb020	4.394188	51.196934
u1557bpg7yhp	4.394354	51.196880
u155k004rzxb	4.394875	51.196716
u155khcghrpz	4.397128	51.222935
u155k0hfrxeb	4.401382	51.196716
u155khfgbrh1	4.398324	51.223063
u155khg4y6ey	4.398925	51.222868
u155khg6fss5	4.399107	51.222878
u155khgg6j80	4.399767	51.222969
u155khuk615f	4.400459	51.223117
u155khueg8u0	4.400867	51.223030
u155khugn65z	4.401328	51.222909
u155khv73meb	4.401800	51.222969
u155khvg18bp	4.402492	51.222902
u155khvum424	4.402642	51.223124
u155khy7x9zu	4.403447	51.222993
u155khzfbckn	4.405212	51.222862
u155kkb5yz8j	4.405807	51.223066
u155k257snkh	4.410158	51.196924
u155k25erbs4	4.410662	51.196850
u155kkcg0xb5	4.407942	51.222939
u155kucbh2xc	4.430087	51.222384
u155k2n57w5z	4.413913	51.196880
u155kkge2exu	4.410356	51.222959
u155kuf22msj	4.430596	51.222455
u155mjdc3rzv	4.442317	51.226759
u155kkuu0trc	4.412073	51.223097
u155kkv5jy85	4.412631	51.222932
u155kkv74sh5	4.412840	51.222919
u155k80eqyzg	4.417491	51.196884
u155m183b48h	4.438820	51.204843
u155kkzejm25	4.416043	51.222925
u155k84f71k0	4.420415	51.196682
u155k855etpg	4.420785	51.196917
u155ksbgt2pb	4.417770	51.222982
u155kscsm9xy	4.418811	51.223120
u155kueekjzz	4.432479	51.221598
u155k8j434s0	4.423419	51.196689
u155k8j4q920	4.423649	51.196682
u155ksgu0sxv	4.421686	51.223093
u155k8p4mmeu	4.426348	51.196706
u155kb05kqpz	4.427683	51.196880
u155ksvfffey	4.424524	51.222868
u155ksyk71pf	4.425226	51.223117
u155ksye6hk0	4.425521	51.222962
u155ksz5zfev	4.426455	51.223040
u155kb55wgb5	4.431900	51.196911
u155kb5dyvgv	4.432592	51.196793
u155kb5fvphn	4.432860	51.196800
u155kbh5xn7u	4.433289	51.196924
u155kbh6eegv	4.433482	51.196739
u155kbhewqru	4.433949	51.196924
u155kbj4btrc	4.434389	51.196790
u155kbj75t2n	4.434850	51.196833
u155kbjge2xz	4.435537	51.196894
u155kbn50kpy	4.435751	51.196827
u155kugkjr0j	4.432179	51.223107
u155m007002n	4.438820	51.196806
u155m006qmsh	4.439093	51.196706
u155m0173nu5	4.440241	51.196884
u155kuysp981	4.436738	51.223077
u155m045knhp	4.441400	51.196880
u155kuzsrcxy	4.438133	51.223120
u155mhbk0p0j	4.438820	51.223107
u155m057q5ez	4.443203	51.196867
u155mhbu5hxv	4.439646	51.223093
u155m0h6e5zv	4.444453	51.196739
u155mhcgy0b0	4.441137	51.223030
u155m0j6sx01	4.445879	51.196756
u155m0jdybzv	4.446330	51.196766
u155mhg5rm80	4.442908	51.222969
u155m0n4wxxv	4.447006	51.196759
u155m0ndshec	4.447580	51.196743
u155m0nf8f5b	4.447784	51.196729
u155m0p4pz2h	4.448422	51.196672
u155mhug8ehh	4.445027	51.222999
u155mhufcdpf	4.445075	51.222865
u1557y6hr8xf	4.386624	51.231354
u155m20esqru	4.450343	51.196924
u155m20gj1h4	4.450713	51.196810
u155m215w28p	4.451104	51.196894
u155m21ev07b	4.451743	51.196934
u155m245msk5	4.452451	51.196870
u155mhzejh05	4.448991	51.222919
u155mkb5s7pu	4.449656	51.222999
u15578n5v6hh	4.381029	51.196944
u155k9kq4f7f	4.422464	51.204198
u15578nu2chj	4.381866	51.197025
u1557y75dpxv	4.387761	51.231263
u15578pkx324	4.382826	51.197069
u15578pezupb	4.383202	51.196954
u155mjxcbnrf	4.449130	51.226836
u1557b0u8gb4	4.384607	51.197082
u1557cwhrmk4	4.392101	51.205287
u1557b1v00k5	4.385954	51.197149
u1557b4h01sh	4.386297	51.196985
u1557b4k6wpy	4.386753	51.197052
u1557b4sevpf	4.387150	51.197089
u1557b4ueq24	4.387461	51.197096
u1557b5k6uuj	4.388131	51.197045
u1557b5egv7b	4.388518	51.196961
u1557bhhbpxz	4.389049	51.197146
u1557bhj71pu	4.389178	51.197196
u1557ufj9teb	4.386361	51.223355
u1557ufhzezg	4.386624	51.223218
u1557ugvxpkj	4.389001	51.223365
u155mh8x8zu0	4.439201	51.222337
u1557bpv0025	4.394188	51.197149
u155k4q0u4hh	4.402948	51.208789
u155k00v39b0	4.395626	51.197200
u155khfsmupy	4.398222	51.223134
u155khgkwuun	4.399289	51.223181
u155khguduun	4.399804	51.223181
u155khukdkun	4.400470	51.223181
u1557ymuyw80	4.391720	51.231472
u155k20s5w01	4.406354	51.197008
u155k20ugvu5	4.406714	51.197136
u155k20vr5eu	4.406853	51.197210
u155k21sz8zf	4.407910	51.197109
u155m0j2kt05	4.445879	51.196359
u155k255zqeb	4.409954	51.196968
u1557yqkww25	4.392407	51.231428
u155kkcsk5s4	4.407755	51.223130
u155kkfmx7sh	4.408924	51.223345
u155k2nhb3ry	4.413779	51.197112
u155kkum7bru	4.411526	51.223285
u155kkumxyzc	4.411697	51.223362
u155kkvj01kp	4.412389	51.223248
u155kkvhfygz	4.412507	51.223234
u155kkvkgeu5	4.412883	51.223218
u155k80t1u8p	4.417266	51.197173
u155kkyj1w2p	4.413822	51.223275
u155kkzmp0u5	4.415780	51.223245
u155kkztc681	4.415871	51.223382
u155k85sc12n	4.421353	51.197112
u155k8huc4h5	4.423075	51.197116
u155ksfmk1sh	4.419771	51.223292
u155ksfu7e84	4.420431	51.223130
u155ksgh99u4	4.420694	51.223164
u155k8nsmf7v	4.425682	51.197032
u155k8nu8v5f	4.425811	51.197089
u155k8ptk9pu	4.427007	51.197196
u155k67secgc	4.410490	51.209431
u155kb05by80	4.427522	51.196968
u155kb0s2yzf	4.428220	51.197055
u155mhube05y	4.445134	51.222468
u155kb4m6chh	4.430704	51.197196
u155kszukpbn	4.427319	51.223154
u155kb5h955y	4.431658	51.197079
u155kb5hhfuj	4.431819	51.196991
u155kb5evh5b	4.432517	51.196954
u155kb5vp0gz	4.432946	51.197153
u155kbhkbf5g	4.433364	51.197116
u155kbhkt88n	4.433563	51.197065
u155kbhvk10h	4.434185	51.197196
u155kbjh3r2n	4.434410	51.197059
u155kufsdvxf	4.431052	51.223184
u155kbjus1gy	4.435564	51.197072
u155kugkejs4	4.432088	51.223184
u155kbpsxbpf	4.438133	51.197062
u155kuyu2x7f	4.436787	51.223150
u1557v9g7ekj	4.386104	51.227078
u155m04k95zf	4.441620	51.197082
u155m04kgg7g	4.441733	51.197122
u155m04tr080	4.442210	51.197193
u155m05h4nh1	4.442688	51.197008
u155m05ufb0n	4.443744	51.197106
u155m05guj20	4.443798	51.196961
u155mhyc4h5z	4.447837	51.222576
u155mhfmwgeu	4.441862	51.223345
u155mhfvegh0	4.442419	51.223342
u155mhghd67y	4.442698	51.223167
u155mhgmshk0	4.443117	51.223349
u155m0ns7urc	4.447575	51.197042
u155mhuj910h	4.444013	51.223332
u155mhukmrzy	4.444549	51.223154
u155mhvmz3bj	4.445997	51.223379
u155m20tq90h	4.450428	51.197196
u155m20ggfzb	4.450665	51.196948
u155mhykrwey	4.447387	51.223147
u155jrfxpeh5	4.453223	51.196134
u155mkcjmvru	4.451094	51.223312
u15578pw4dgf	4.382971	51.197334
u155mkfmprzb	4.452875	51.223281
u1557b0tzdxv	4.384564	51.197290
u1557syr4wkh	4.381254	51.223617
u1557syrnz00	4.381431	51.223621
u1557b1vbtu4	4.385975	51.197307
u1557szwk6gf	4.383046	51.223470
u1557szy35ry	4.383255	51.223473
u1557b4vvtb4	4.387558	51.197307
u1557b5wbd8h	4.388373	51.197462
u1557ucn4x5f	4.385031	51.223449
u1557ucrn2xz	4.385540	51.223587
u1557ucyfgpg	4.386077	51.223557
u1557ufn3s5f	4.386361	51.223476
u1557ugq1nkn	4.388056	51.223446
u1557ugy1jgf	4.388743	51.223443
u155mk9pwv7b	4.451131	51.222324
u1557uuy1m5v	4.390127	51.223439
u155k00nzfxu	4.394875	51.197462
u1557vt46jgz	4.390503	51.226920
u1557vtdu97b	4.391297	51.226980
u155khfy9pbp	4.398351	51.223540
u155khgw0c2j	4.399370	51.223419
u155khgz3fhh	4.399762	51.223638
u155khgzqx5u	4.399965	51.223664
u155khurkt20	4.400561	51.223654
u155k0pttx81	4.405067	51.197274
u155k0pvdqk1	4.405276	51.197267
u155khvq8r25	4.401752	51.223537
u155k20yj4hn	4.406767	51.197331
u155k21jg32j	4.407030	51.197284
u155k21w7xrg	4.407738	51.197401
u155khzx1ykh	4.404911	51.223617
u155k25qhys4	4.410190	51.197354
u155k25tch81	4.410367	51.197301
u155k2hn8chp	4.411048	51.197412
u155k2hq4xb4	4.411461	51.197361
u155k2hty5gv	4.411960	51.197297
u155k2jys7pg	4.413607	51.197422
u155kkupqt20	4.411290	51.223654
u155kkuqkssn	4.411553	51.223480
u155k2pybuxb	4.416203	51.197472
u155k80nrzzz	4.416847	51.197405
u155k0fdkweb	4.398163	51.200830
u155kkyp7bk0	4.413924	51.223628
u155jpz5645v	4.448181	51.195485
u155k84jv521	4.419465	51.197294
u155kkzx6trb	4.415935	51.223654
u155k3ek565c	4.410126	51.205226
u155k85ypu8n	4.421986	51.197344
u155kscy3hpf	4.418961	51.223476
u155ksgn0p5f	4.420629	51.223449
u155ksgqwqsp	4.421241	51.223533
u155ksgws7xf	4.421504	51.223517
u155k8ptd7u1	4.426906	51.197254
